timestamp,ip,method,endpoint,status,response_time_ms
2025-03-05 17:34:05,192.168.1.18,GET,/,201,744
2025-04-19 08:37:28,192.168.1.102,PUT,/api/data,200,239
2025-03-27 02:43:40,192.168.1.158,PUT,/product,400,1792
2025-03-02 19:31:20,192.168.1.18,DELETE,/product,404,1613
2025-03-20 10:14:42,192.168.1.248,GET,/checkout,404,462
2025-04-03 04:33:55,192.168.1.159,POST,/checkout,404,937
2025-04-26 15:27:19,192.168.1.80,GET,/login,404,1585
2025-04-05 00:55:30,192.168.1.49,DELETE,/,404,1642
2025-04-19 07:57:04,192.168.1.9,DELETE,/login,500,60
2025-03-02 20:56:47,192.168.1.251,PUT,/checkout,201,1681
2025-04-11 00:44:14,192.168.1.57,POST,/checkout,404,1210
2025-03-07 00:54:49,192.168.1.255,POST,/login,200,1730
2025-04-03 05:15:05,192.168.1.15,DELETE,/checkout,400,736
2025-03-07 18:01:47,192.168.1.163,POST,/,404,711
2025-03-26 03:48:20,192.168.1.239,PUT,/checkout,404,12
2025-04-22 19:05:55,192.168.1.217,POST,/,500,1104
2025-03-16 06:20:52,192.168.1.178,POST,/checkout,200,1871
2025-03-01 12:28:17,192.168.1.130,DELETE,/product,500,1827
2025-04-16 00:58:28,192.168.1.209,POST,/login,404,1470
2025-04-22 02:15:23,192.168.1.75,PUT,/login,500,1784
2025-04-20 23:11:31,192.168.1.222,PUT,/product,500,1170
2025-03-27 12:29:40,192.168.1.95,GET,/login,404,1480
2025-04-20 23:46:27,192.168.1.173,GET,/,500,798
2025-03-22 19:13:44,192.168.1.100,DELETE,/login,201,1502
2025-04-10 10:39:21,192.168.1.99,GET,/checkout,500,690
2025-04-17 11:05:04,192.168.1.96,DELETE,/product,404,1765
2025-04-11 01:24:26,192.168.1.52,GET,/login,500,1165
2025-04-06 13:48:49,192.168.1.159,DELETE,/product,404,1683
2025-04-18 02:21:32,192.168.1.64,GET,/checkout,400,1066
2025-04-07 08:48:44,192.168.1.251,GET,/checkout,201,608
2025-04-09 10:12:35,192.168.1.246,PUT,/product,200,872
2025-03-07 09:57:18,192.168.1.113,GET,/product,400,63
2025-03-25 23:11:38,192.168.1.237,POST,/api/data,500,1346
2025-03-02 21:27:31,192.168.1.96,POST,/,400,1112
2025-03-24 17:53:03,192.168.1.202,POST,/login,500,408
2025-04-25 07:23:25,192.168.1.182,DELETE,/checkout,200,1303
2025-04-24 23:27:20,192.168.1.167,GET,/api/data,404,305
2025-03-27 09:01:41,192.168.1.95,PUT,/product,200,1051
2025-03-18 07:38:05,192.168.1.2,DELETE,/login,500,1343
2025-04-01 07:33:31,192.168.1.107,PUT,/product,500,249
2025-04-26 11:39:28,192.168.1.215,POST,/api/data,400,1365
2025-03-01 22:48:16,192.168.1.247,DELETE,/,404,1853
2025-04-01 02:46:50,192.168.1.51,GET,/checkout,404,512
2025-03-14 22:55:09,192.168.1.159,PUT,/api/data,400,533
2025-04-06 15:42:17,192.168.1.12,DELETE,/checkout,500,1399
2025-03-05 19:30:14,192.168.1.251,GET,/login,400,1935
2025-03-28 20:06:55,192.168.1.34,PUT,/checkout,400,1854
2025-03-04 18:58:18,192.168.1.7,GET,/product,201,705
2025-04-23 23:24:43,192.168.1.68,GET,/checkout,200,1263
2025-04-07 17:31:12,192.168.1.129,POST,/login,201,319
2025-03-24 19:32:14,192.168.1.71,PUT,/api/data,200,1826
2025-04-29 06:43:42,192.168.1.101,DELETE,/login,201,125
2025-04-12 01:57:27,192.168.1.8,DELETE,/login,500,1613
2025-03-11 10:36:55,192.168.1.62,GET,/api/data,201,1257
2025-04-04 20:55:44,192.168.1.148,DELETE,/product,200,1359
2025-03-14 10:13:07,192.168.1.50,PUT,/product,404,120
2025-04-11 07:56:48,192.168.1.57,GET,/api/data,201,386
2025-03-05 20:23:35,192.168.1.169,GET,/api/data,201,563
2025-03-09 16:36:06,192.168.1.150,POST,/api/data,201,932
2025-03-21 02:06:23,192.168.1.3,GET,/,500,1077
2025-04-06 00:02:00,192.168.1.37,PUT,/product,404,678
2025-03-12 20:40:49,192.168.1.40,GET,/product,404,221
2025-03-16 09:04:01,192.168.1.239,DELETE,/,500,1029
2025-04-09 15:15:00,192.168.1.215,PUT,/product,500,977
2025-03-31 08:45:18,192.168.1.82,POST,/product,500,1362
2025-04-11 14:01:51,192.168.1.214,DELETE,/product,200,1097
2025-03-11 15:41:24,192.168.1.25,POST,/api/data,400,1749
2025-04-14 18:55:01,192.168.1.179,POST,/,500,1029
2025-04-20 07:02:12,192.168.1.49,GET,/checkout,400,1360
2025-03-11 23:22:17,192.168.1.70,GET,/product,200,898
2025-03-14 21:09:50,192.168.1.79,DELETE,/,201,1960
2025-04-24 18:14:23,192.168.1.139,PUT,/,400,1140
2025-03-16 19:04:59,192.168.1.138,POST,/,500,215
2025-03-08 15:45:35,192.168.1.157,PUT,/product,404,232
2025-04-05 03:09:59,192.168.1.169,GET,/login,201,976
2025-04-14 08:26:52,192.168.1.80,PUT,/login,200,339
2025-03-27 01:31:54,192.168.1.46,DELETE,/product,201,208
2025-04-19 06:01:10,192.168.1.107,GET,/,404,1596
2025-03-23 16:58:08,192.168.1.120,GET,/,404,420
2025-04-04 05:04:34,192.168.1.213,GET,/,200,1913
2025-04-08 04:55:44,192.168.1.114,POST,/checkout,400,1872
2025-03-06 08:45:43,192.168.1.145,PUT,/,201,1569
2025-04-12 02:44:33,192.168.1.67,POST,/checkout,400,779
2025-03-15 11:13:54,192.168.1.133,PUT,/checkout,201,597
2025-04-08 08:39:43,192.168.1.52,PUT,/checkout,201,1888
2025-03-12 23:33:49,192.168.1.6,GET,/product,500,1575
2025-03-27 21:42:08,192.168.1.4,PUT,/checkout,201,787
2025-03-22 02:28:21,192.168.1.134,POST,/,200,1985
2025-03-18 13:08:47,192.168.1.163,GET,/api/data,200,181
2025-03-11 07:46:53,192.168.1.111,GET,/checkout,400,703
2025-04-11 17:42:10,192.168.1.90,PUT,/product,200,989
2025-04-09 05:18:36,192.168.1.143,DELETE,/api/data,404,606
2025-04-14 14:56:57,192.168.1.212,POST,/login,201,1075
2025-03-21 15:25:22,192.168.1.85,DELETE,/,500,1944
2025-04-24 02:24:59,192.168.1.53,DELETE,/checkout,500,1092
2025-03-10 13:27:14,192.168.1.219,GET,/api/data,500,1230
2025-03-20 19:31:45,192.168.1.103,DELETE,/api/data,500,1225
2025-03-15 17:38:14,192.168.1.96,DELETE,/login,500,1073
2025-04-02 19:39:43,192.168.1.250,GET,/,400,806
2025-03-09 16:39:47,192.168.1.158,DELETE,/product,400,37
2025-04-13 13:31:56,192.168.1.120,POST,/login,404,1715
2025-04-21 13:44:50,192.168.1.50,DELETE,/checkout,500,566
2025-03-17 09:46:19,192.168.1.170,GET,/login,200,1530
2025-03-02 16:01:36,192.168.1.184,PUT,/,200,181
2025-03-20 13:13:54,192.168.1.216,POST,/checkout,200,1882
2025-03-03 12:06:19,192.168.1.29,DELETE,/login,200,1218
2025-04-08 07:06:36,192.168.1.245,POST,/,500,1904
2025-03-22 23:29:30,192.168.1.63,PUT,/product,500,1949
2025-04-02 08:08:58,192.168.1.46,POST,/product,404,1882
2025-03-11 05:56:12,192.168.1.16,POST,/api/data,200,636
2025-03-15 14:20:46,192.168.1.227,GET,/api/data,404,445
2025-04-16 16:28:07,192.168.1.114,GET,/login,201,733
2025-03-05 08:55:26,192.168.1.171,GET,/login,500,66
2025-04-10 10:12:02,192.168.1.201,GET,/login,201,1095
2025-03-25 04:15:17,192.168.1.207,DELETE,/product,400,1162
2025-03-31 07:30:00,192.168.1.123,GET,/api/data,200,1302
2025-03-11 13:46:02,192.168.1.204,POST,/checkout,201,1349
2025-03-09 22:00:18,192.168.1.119,PUT,/api/data,200,240
2025-03-04 07:32:44,192.168.1.57,PUT,/checkout,404,956
2025-04-13 08:14:30,192.168.1.21,PUT,/login,201,1737
2025-03-12 06:17:44,192.168.1.121,POST,/,200,1305
2025-03-12 01:00:35,192.168.1.28,DELETE,/,201,1619
2025-04-25 22:49:04,192.168.1.199,GET,/checkout,404,1424
2025-03-25 12:41:48,192.168.1.51,DELETE,/,400,1876
2025-03-17 09:43:59,192.168.1.80,DELETE,/login,200,476
2025-04-15 18:16:38,192.168.1.109,POST,/login,404,1461
2025-04-06 01:30:24,192.168.1.19,PUT,/api/data,404,233
2025-04-08 12:50:27,192.168.1.167,GET,/,201,1761
2025-04-03 10:15:57,192.168.1.249,PUT,/product,201,1224
2025-03-09 04:57:15,192.168.1.97,POST,/checkout,500,427
2025-03-31 19:23:25,192.168.1.10,DELETE,/checkout,500,1953
2025-04-19 02:21:39,192.168.1.82,GET,/product,200,923
2025-03-16 00:56:09,192.168.1.103,POST,/api/data,400,758
2025-04-29 02:26:31,192.168.1.174,POST,/login,500,1476
2025-04-03 16:52:20,192.168.1.187,GET,/,201,1894
2025-03-26 12:31:47,192.168.1.213,GET,/,200,621
2025-04-15 12:35:26,192.168.1.57,POST,/checkout,201,1776
2025-03-31 04:21:02,192.168.1.99,DELETE,/product,500,201
2025-04-18 02:03:00,192.168.1.137,PUT,/api/data,500,49
2025-04-20 19:05:06,192.168.1.219,GET,/api/data,400,1947
2025-03-12 17:16:01,192.168.1.32,DELETE,/login,201,1617
2025-04-16 04:48:49,192.168.1.246,DELETE,/product,200,304
2025-03-04 20:57:41,192.168.1.247,DELETE,/login,400,921
2025-04-18 05:59:30,192.168.1.225,DELETE,/api/data,400,455
2025-03-13 06:28:11,192.168.1.162,DELETE,/login,201,1069
2025-04-22 09:45:49,192.168.1.248,POST,/login,500,1570
2025-04-24 21:37:21,192.168.1.255,POST,/checkout,500,444
2025-04-05 14:51:15,192.168.1.208,POST,/product,404,1057
2025-04-12 16:31:32,192.168.1.111,POST,/,404,950
2025-03-16 11:39:21,192.168.1.179,GET,/,400,196
2025-03-24 18:25:33,192.168.1.73,PUT,/product,200,1927
2025-04-18 20:28:16,192.168.1.161,GET,/checkout,400,1546
2025-04-12 21:12:13,192.168.1.165,POST,/api/data,500,1885
2025-03-01 03:13:36,192.168.1.170,POST,/product,200,442
2025-04-29 17:51:18,192.168.1.234,DELETE,/login,201,1854
2025-03-31 06:22:31,192.168.1.45,POST,/checkout,404,805
2025-04-20 11:17:08,192.168.1.220,PUT,/login,404,685
2025-03-22 20:41:24,192.168.1.100,GET,/checkout,201,1902
2025-04-08 16:14:48,192.168.1.143,POST,/api/data,201,1603
2025-04-07 07:33:55,192.168.1.9,DELETE,/checkout,404,1725
2025-03-16 02:41:41,192.168.1.139,GET,/checkout,201,752
2025-03-14 10:40:15,192.168.1.65,POST,/product,201,39
2025-03-08 10:39:31,192.168.1.14,POST,/login,400,1077
2025-04-27 07:12:29,192.168.1.102,PUT,/product,400,422
2025-03-17 04:32:28,192.168.1.169,POST,/login,201,839
2025-04-27 12:10:49,192.168.1.102,GET,/,404,360
2025-03-25 09:24:29,192.168.1.13,GET,/login,500,1327
2025-03-31 23:26:31,192.168.1.24,DELETE,/product,400,1527
2025-04-05 06:46:57,192.168.1.193,GET,/checkout,200,667
2025-04-19 08:49:11,192.168.1.123,POST,/api/data,400,458
2025-03-26 15:14:30,192.168.1.131,PUT,/api/data,500,192
2025-04-28 16:48:00,192.168.1.224,DELETE,/product,200,1808
2025-03-12 11:24:26,192.168.1.185,DELETE,/product,404,954
2025-04-11 06:18:43,192.168.1.6,DELETE,/checkout,404,1356
2025-03-30 18:19:20,192.168.1.40,PUT,/product,404,1380
2025-03-03 05:53:23,192.168.1.245,GET,/login,500,641
2025-03-19 21:16:24,192.168.1.95,PUT,/api/data,500,1066
2025-04-02 15:36:07,192.168.1.193,PUT,/login,404,16
2025-04-10 20:46:17,192.168.1.145,GET,/api/data,500,1122
2025-04-27 16:57:12,192.168.1.182,PUT,/checkout,500,446
2025-04-07 04:13:28,192.168.1.222,DELETE,/login,400,505
2025-04-19 12:05:48,192.168.1.174,DELETE,/login,404,1962
2025-03-20 23:44:00,192.168.1.76,PUT,/checkout,201,882
2025-04-22 19:40:39,192.168.1.166,PUT,/product,400,938
2025-04-11 13:56:12,192.168.1.247,DELETE,/api/data,500,639
2025-04-08 18:30:17,192.168.1.64,PUT,/api/data,500,857
2025-03-03 00:11:17,192.168.1.91,GET,/product,400,1403
2025-03-29 06:49:00,192.168.1.208,POST,/login,404,367
2025-04-20 14:29:05,192.168.1.156,POST,/login,404,566
2025-04-08 06:27:23,192.168.1.242,DELETE,/login,500,1834
2025-03-29 12:43:10,192.168.1.12,PUT,/login,500,1354
2025-04-03 09:39:19,192.168.1.3,GET,/checkout,404,1188
2025-03-06 13:34:47,192.168.1.13,DELETE,/product,400,1537
2025-04-13 22:07:45,192.168.1.215,GET,/api/data,201,436
2025-03-30 22:34:34,192.168.1.212,GET,/api/data,200,341
2025-03-04 15:13:29,192.168.1.175,DELETE,/login,201,1948
2025-03-24 08:30:27,192.168.1.207,PUT,/checkout,500,1028
2025-04-27 15:20:25,192.168.1.8,GET,/login,404,1695
2025-04-21 03:57:50,192.168.1.186,GET,/login,201,1215
2025-04-29 04:02:06,192.168.1.243,PUT,/login,200,1898
2025-03-28 17:57:00,192.168.1.103,DELETE,/login,201,98
2025-04-10 14:20:32,192.168.1.177,GET,/,400,845
2025-04-11 06:01:29,192.168.1.134,GET,/checkout,201,895
2025-04-17 17:51:35,192.168.1.122,DELETE,/checkout,201,595
2025-04-24 20:00:53,192.168.1.241,GET,/checkout,500,1502
2025-03-18 05:18:31,192.168.1.206,PUT,/login,400,87
2025-04-24 06:59:31,192.168.1.110,POST,/checkout,200,461
2025-03-17 13:55:04,192.168.1.97,GET,/api/data,200,1337
2025-03-31 09:24:48,192.168.1.66,GET,/checkout,200,966
2025-04-07 16:31:46,192.168.1.106,DELETE,/login,500,476
2025-04-17 05:27:38,192.168.1.37,DELETE,/product,201,470
2025-03-27 18:01:50,192.168.1.73,PUT,/,404,79
2025-04-25 07:45:14,192.168.1.114,PUT,/login,200,178
2025-04-02 05:49:36,192.168.1.224,GET,/product,200,1587
2025-04-05 13:18:22,192.168.1.187,PUT,/api/data,400,717
2025-03-21 03:02:44,192.168.1.65,POST,/login,200,1935
2025-04-07 14:28:30,192.168.1.177,PUT,/,200,801
2025-04-27 07:45:37,192.168.1.234,POST,/login,400,204
2025-03-26 05:31:58,192.168.1.149,GET,/api/data,500,1752
2025-04-01 04:55:18,192.168.1.236,PUT,/login,201,1932
2025-03-09 09:25:31,192.168.1.87,POST,/,400,303
2025-04-05 01:47:22,192.168.1.17,PUT,/checkout,201,1503
2025-03-01 08:03:17,192.168.1.42,GET,/api/data,404,59
2025-03-10 08:51:39,192.168.1.78,GET,/,500,245
2025-03-24 22:25:37,192.168.1.136,DELETE,/login,200,1223
2025-03-01 09:13:50,192.168.1.244,GET,/login,201,1713
2025-03-01 07:42:49,192.168.1.100,POST,/,500,1609
2025-03-18 06:34:11,192.168.1.229,POST,/product,200,234
2025-03-05 20:15:34,192.168.1.230,POST,/api/data,200,628
2025-04-05 06:05:03,192.168.1.217,PUT,/api/data,404,235
2025-03-18 10:39:59,192.168.1.71,POST,/login,201,1542
2025-03-21 01:47:37,192.168.1.171,DELETE,/product,200,681
2025-03-13 18:09:12,192.168.1.209,DELETE,/product,201,1507
2025-03-14 02:41:52,192.168.1.248,DELETE,/,404,1114
2025-04-14 12:28:45,192.168.1.238,POST,/login,404,1530
2025-03-24 13:13:53,192.168.1.225,PUT,/api/data,500,809
2025-03-06 03:05:28,192.168.1.81,PUT,/product,400,485
2025-04-27 17:41:33,192.168.1.53,GET,/api/data,404,839
2025-03-02 10:38:20,192.168.1.222,DELETE,/login,404,917
2025-03-18 23:34:48,192.168.1.34,DELETE,/checkout,201,1844
2025-04-29 09:00:24,192.168.1.216,PUT,/api/data,500,1911
2025-03-11 17:50:04,192.168.1.249,PUT,/product,500,1436
2025-03-25 06:48:14,192.168.1.231,PUT,/product,201,270
2025-04-15 06:00:04,192.168.1.89,POST,/checkout,201,733
2025-04-09 05:09:48,192.168.1.174,GET,/product,200,169
2025-04-12 13:23:18,192.168.1.19,PUT,/api/data,400,1126
2025-04-27 08:52:56,192.168.1.250,GET,/checkout,400,194
2025-04-04 10:33:51,192.168.1.214,POST,/api/data,404,1507
2025-03-01 13:10:43,192.168.1.148,PUT,/,500,23
2025-04-15 01:12:05,192.168.1.7,GET,/login,404,1744
2025-04-19 01:29:18,192.168.1.1,POST,/product,201,967
2025-03-08 18:08:38,192.168.1.88,PUT,/api/data,500,1766
2025-04-24 22:27:40,192.168.1.67,DELETE,/,200,344
2025-04-13 11:01:00,192.168.1.107,GET,/login,404,1847
2025-03-22 07:02:47,192.168.1.66,GET,/checkout,404,1607
2025-04-02 03:53:59,192.168.1.184,GET,/product,500,584
2025-04-09 04:11:08,192.168.1.163,DELETE,/login,201,1874
2025-04-19 04:11:47,192.168.1.3,DELETE,/checkout,404,1397
2025-03-26 21:14:05,192.168.1.22,PUT,/checkout,400,1559
2025-03-20 13:07:59,192.168.1.30,DELETE,/,404,209
2025-04-10 08:54:32,192.168.1.190,PUT,/,404,1282
2025-03-04 18:24:36,192.168.1.39,POST,/api/data,500,1145
2025-04-25 17:54:46,192.168.1.63,GET,/checkout,500,511
2025-03-03 17:00:40,192.168.1.65,DELETE,/,404,1354
2025-03-29 10:17:13,192.168.1.73,GET,/,400,869
2025-04-08 18:22:12,192.168.1.168,PUT,/,400,1558
2025-03-18 00:52:30,192.168.1.68,GET,/,200,1649
2025-03-23 19:51:20,192.168.1.124,DELETE,/product,201,1741
2025-04-05 17:45:48,192.168.1.164,DELETE,/product,404,580
2025-04-19 13:22:50,192.168.1.200,GET,/,404,227
2025-03-22 17:27:41,192.168.1.97,POST,/product,201,154
2025-03-01 07:15:35,192.168.1.4,DELETE,/api/data,400,1882
2025-03-12 16:54:40,192.168.1.194,PUT,/login,500,1837
2025-03-11 13:03:01,192.168.1.8,POST,/api/data,400,1608
2025-04-17 06:59:53,192.168.1.54,GET,/api/data,400,101
2025-03-08 22:43:42,192.168.1.82,PUT,/,404,1463
2025-04-06 05:55:30,192.168.1.238,POST,/,400,1058
2025-04-15 07:07:17,192.168.1.106,DELETE,/checkout,400,1053
2025-04-19 09:22:58,192.168.1.35,PUT,/,201,795
2025-03-16 03:17:21,192.168.1.83,POST,/login,500,1574
2025-04-24 23:58:46,192.168.1.242,POST,/login,400,1546
2025-04-18 20:15:56,192.168.1.165,PUT,/product,404,1735
2025-03-11 20:32:43,192.168.1.217,DELETE,/checkout,500,299
2025-04-14 04:24:35,192.168.1.178,PUT,/product,400,1644
2025-04-23 13:18:54,192.168.1.58,POST,/api/data,500,369
2025-04-18 23:15:38,192.168.1.32,GET,/checkout,404,315
2025-03-14 09:56:13,192.168.1.100,POST,/,201,1965
2025-04-12 19:22:32,192.168.1.92,PUT,/login,200,1124
2025-04-24 07:36:31,192.168.1.200,POST,/checkout,404,1475
2025-04-07 23:53:01,192.168.1.135,GET,/product,404,724
2025-03-09 23:35:12,192.168.1.1,DELETE,/product,200,444
2025-03-17 09:58:13,192.168.1.60,GET,/product,500,955
2025-04-21 02:26:09,192.168.1.51,PUT,/product,404,1721
2025-04-07 13:57:48,192.168.1.247,POST,/api/data,500,502
2025-04-26 03:36:54,192.168.1.187,PUT,/login,404,1737
2025-04-03 07:15:04,192.168.1.223,DELETE,/api/data,404,587
2025-03-03 08:08:39,192.168.1.250,DELETE,/api/data,404,1182
2025-03-26 19:36:17,192.168.1.249,DELETE,/product,400,1223
2025-03-21 01:37:20,192.168.1.46,POST,/product,404,1879
2025-03-15 04:18:39,192.168.1.248,DELETE,/checkout,201,467
2025-03-10 14:22:23,192.168.1.110,POST,/product,201,890
2025-04-07 03:50:57,192.168.1.226,PUT,/product,400,1571
2025-04-18 07:17:14,192.168.1.242,DELETE,/checkout,400,458
2025-03-15 13:51:54,192.168.1.121,PUT,/api/data,201,635
2025-03-02 13:43:36,192.168.1.134,PUT,/login,201,322
2025-03-25 08:05:30,192.168.1.53,PUT,/,404,1095
2025-04-21 19:00:51,192.168.1.182,GET,/,500,1292
2025-03-17 10:18:49,192.168.1.38,POST,/checkout,400,19
2025-04-13 10:08:35,192.168.1.49,DELETE,/product,200,980
2025-04-10 18:54:02,192.168.1.92,GET,/checkout,500,67
2025-04-23 11:27:26,192.168.1.236,POST,/login,404,1826
2025-04-14 10:12:06,192.168.1.183,DELETE,/api/data,201,50
2025-04-23 15:22:59,192.168.1.8,POST,/login,404,856
2025-04-03 01:04:48,192.168.1.19,POST,/product,404,205
2025-04-02 09:01:31,192.168.1.178,GET,/product,404,1453
2025-04-22 10:56:38,192.168.1.13,POST,/login,200,1217
2025-04-10 03:02:21,192.168.1.30,GET,/checkout,404,406
2025-04-28 00:11:14,192.168.1.110,POST,/checkout,200,1587
2025-04-26 05:32:56,192.168.1.109,GET,/,500,508
2025-03-01 11:32:29,192.168.1.118,PUT,/checkout,201,851
2025-04-29 07:31:33,192.168.1.42,PUT,/,400,1004
2025-04-27 15:39:52,192.168.1.220,POST,/login,200,127
2025-03-30 18:30:56,192.168.1.145,DELETE,/,404,306
2025-04-21 23:44:41,192.168.1.27,POST,/,500,636
2025-03-11 05:38:47,192.168.1.130,DELETE,/,400,1588
2025-03-23 00:24:20,192.168.1.113,DELETE,/login,201,1107
2025-03-09 19:29:56,192.168.1.172,POST,/,404,1379
2025-04-18 08:29:51,192.168.1.205,POST,/product,500,1554
2025-04-19 00:53:08,192.168.1.66,PUT,/product,201,893
2025-04-23 13:57:12,192.168.1.46,GET,/checkout,400,1293
2025-03-01 17:29:10,192.168.1.25,DELETE,/checkout,200,790
2025-04-17 17:26:37,192.168.1.204,PUT,/,201,411
2025-04-07 01:49:29,192.168.1.237,DELETE,/api/data,500,1351
2025-04-06 22:21:36,192.168.1.239,DELETE,/api/data,400,1256
2025-03-30 09:47:13,192.168.1.73,POST,/,400,909
2025-03-23 05:46:47,192.168.1.22,POST,/product,201,986
2025-03-05 14:00:06,192.168.1.248,GET,/,404,1443
2025-03-19 18:12:16,192.168.1.37,PUT,/,500,691
2025-04-10 14:51:51,192.168.1.48,PUT,/api/data,200,129
2025-03-24 02:05:01,192.168.1.189,POST,/product,404,1059
2025-03-29 19:27:08,192.168.1.63,GET,/,400,1603
2025-04-26 06:51:50,192.168.1.74,PUT,/api/data,404,230
2025-03-27 20:12:40,192.168.1.205,POST,/login,201,1798
2025-04-12 06:06:37,192.168.1.222,PUT,/api/data,500,1246
2025-04-25 08:36:09,192.168.1.79,PUT,/product,404,830
2025-04-18 20:39:39,192.168.1.70,POST,/login,400,147
2025-03-31 20:01:03,192.168.1.148,PUT,/login,500,1325
2025-03-30 18:29:26,192.168.1.45,POST,/login,200,289
2025-04-28 18:02:29,192.168.1.206,GET,/api/data,404,790
2025-04-04 17:04:43,192.168.1.15,GET,/login,201,1767
2025-04-08 01:19:52,192.168.1.148,PUT,/product,400,371
2025-04-01 01:42:37,192.168.1.247,DELETE,/api/data,400,674
2025-03-31 23:00:52,192.168.1.152,DELETE,/api/data,500,1711
2025-03-17 12:35:26,192.168.1.178,POST,/product,201,974
2025-03-20 18:04:56,192.168.1.2,PUT,/checkout,400,743
2025-03-25 04:28:04,192.168.1.135,DELETE,/api/data,201,223
2025-03-17 07:24:19,192.168.1.144,POST,/api/data,500,590
2025-03-01 02:14:47,192.168.1.9,DELETE,/product,404,128
2025-03-01 09:35:17,192.168.1.231,PUT,/api/data,500,1317
2025-04-25 05:38:23,192.168.1.224,POST,/login,200,1684
2025-03-22 20:51:02,192.168.1.231,DELETE,/checkout,404,368
2025-04-21 02:39:09,192.168.1.42,DELETE,/product,201,589
2025-04-17 18:51:17,192.168.1.117,PUT,/checkout,200,1215
2025-04-17 13:04:25,192.168.1.161,PUT,/,404,351
2025-03-10 05:08:27,192.168.1.73,DELETE,/api/data,400,1880
2025-04-02 03:58:24,192.168.1.21,DELETE,/checkout,404,746
2025-03-20 09:48:24,192.168.1.80,PUT,/checkout,200,785
2025-03-01 09:49:39,192.168.1.2,POST,/product,500,699
2025-04-16 01:03:05,192.168.1.142,GET,/checkout,400,558
2025-04-03 05:53:33,192.168.1.9,PUT,/api/data,400,65
2025-03-03 18:49:37,192.168.1.250,DELETE,/login,404,93
2025-04-11 09:14:41,192.168.1.46,GET,/checkout,404,1771
2025-03-31 13:39:00,192.168.1.203,PUT,/checkout,400,1796
2025-03-23 13:58:17,192.168.1.39,DELETE,/api/data,400,1131
2025-04-24 12:10:02,192.168.1.241,GET,/login,200,1182
2025-04-05 19:35:58,192.168.1.155,PUT,/login,404,765
2025-04-09 01:12:06,192.168.1.117,PUT,/product,201,1083
2025-04-04 14:28:25,192.168.1.60,DELETE,/login,400,451
2025-04-01 18:38:20,192.168.1.33,POST,/,500,616
2025-04-05 02:05:30,192.168.1.251,DELETE,/product,404,1730
2025-03-11 11:47:45,192.168.1.52,POST,/,400,1193
2025-04-22 19:20:23,192.168.1.78,GET,/api/data,400,1755
2025-03-28 19:18:55,192.168.1.177,GET,/product,404,692
2025-03-20 04:53:50,192.168.1.222,GET,/login,500,882
2025-04-20 23:24:21,192.168.1.120,GET,/checkout,200,710
2025-03-05 06:13:23,192.168.1.156,POST,/product,404,89
2025-03-19 05:05:40,192.168.1.75,POST,/api/data,201,950
2025-04-19 12:18:27,192.168.1.32,PUT,/login,404,344
2025-03-01 18:03:30,192.168.1.243,GET,/product,400,1025
2025-04-13 09:27:51,192.168.1.246,PUT,/login,404,1444
2025-04-20 05:29:49,192.168.1.69,PUT,/product,400,1699
2025-03-09 17:57:59,192.168.1.50,DELETE,/,200,795
2025-03-30 19:17:45,192.168.1.212,POST,/,200,1913
2025-04-08 01:18:59,192.168.1.247,GET,/login,404,782
2025-04-20 23:08:03,192.168.1.212,PUT,/api/data,200,1743
2025-03-14 06:57:59,192.168.1.125,GET,/checkout,400,1225
2025-04-04 23:10:51,192.168.1.253,GET,/,201,152
2025-03-23 20:06:56,192.168.1.142,GET,/product,404,148
2025-03-08 16:26:07,192.168.1.246,POST,/,404,589
2025-03-21 18:31:27,192.168.1.32,PUT,/product,500,234
2025-04-11 07:22:57,192.168.1.14,POST,/checkout,400,360
2025-04-18 10:49:27,192.168.1.243,GET,/checkout,400,1730
2025-04-01 00:22:15,192.168.1.229,PUT,/login,200,1797
2025-04-23 21:47:42,192.168.1.94,PUT,/product,201,11
2025-03-06 03:06:07,192.168.1.230,GET,/,404,1288
2025-03-08 20:55:02,192.168.1.237,POST,/api/data,500,1932
2025-03-20 12:35:26,192.168.1.3,PUT,/checkout,400,252
2025-04-26 22:53:36,192.168.1.217,DELETE,/,200,1863
2025-03-01 14:26:41,192.168.1.72,POST,/api/data,404,1889
2025-04-04 04:22:58,192.168.1.224,DELETE,/,400,1840
2025-04-17 08:56:26,192.168.1.66,GET,/product,201,1375
2025-04-27 04:34:45,192.168.1.109,PUT,/login,500,345
2025-04-11 03:53:58,192.168.1.28,GET,/login,201,78
2025-03-12 06:06:59,192.168.1.95,DELETE,/api/data,404,118
2025-04-18 10:46:18,192.168.1.200,POST,/login,200,1693
2025-04-08 20:56:29,192.168.1.11,PUT,/,400,529
2025-03-29 17:46:49,192.168.1.36,DELETE,/api/data,500,1469
2025-03-28 16:36:57,192.168.1.145,GET,/checkout,201,215
2025-03-05 15:34:40,192.168.1.219,DELETE,/api/data,200,750
2025-03-28 12:35:47,192.168.1.160,POST,/checkout,404,1460
2025-03-07 13:16:47,192.168.1.24,POST,/,200,1114
2025-04-13 22:29:56,192.168.1.251,PUT,/api/data,500,1690
2025-03-27 07:50:16,192.168.1.82,PUT,/,200,975
2025-03-14 00:44:31,192.168.1.92,PUT,/checkout,201,1162
2025-03-18 21:11:43,192.168.1.252,PUT,/checkout,400,1195
