event_time,user_id,event_type,page,device
2025-01-12 06:15:58,54,click,checkout,mobile
2025-01-12 20:12:50,84,view,checkout,mobile
2025-01-08 04:33:10,54,scroll,checkout,desktop
2025-01-10 01:43:52,72,view,search,desktop
2025-01-26 21:29:32,93,click,checkout,mobile
2025-01-25 12:47:56,76,click,home,desktop
2025-01-22 05:41:39,30,purchase,checkout,tablet
2025-01-05 18:09:02,78,view,product,mobile
2025-01-30 19:26:22,53,scroll,product,tablet
2025-01-25 04:21:18,90,purchase,search,tablet
2025-01-24 13:56:00,78,purchase,product,mobile
2025-01-13 03:40:09,44,view,search,desktop
2025-01-13 07:37:37,96,view,home,desktop
2025-01-29 00:13:05,32,click,checkout,desktop
2025-01-26 06:31:54,84,click,home,tablet
2025-01-20 21:42:38,32,click,product,mobile
2025-01-17 03:12:52,54,view,search,desktop
2025-01-07 10:24:18,11,view,home,tablet
2025-01-28 19:47:20,39,view,checkout,mobile
2025-01-15 01:46:57,28,purchase,checkout,desktop
2025-01-01 05:56:03,65,purchase,home,desktop
2025-01-16 00:29:22,18,click,home,desktop
2025-01-01 23:16:23,81,purchase,home,desktop
2025-01-27 16:26:06,62,scroll,product,mobile
2025-01-07 09:39:55,72,purchase,search,mobile
2025-01-06 14:52:37,99,purchase,checkout,desktop
2025-01-21 15:46:57,49,view,search,tablet
2025-01-21 04:58:30,83,purchase,product,mobile
2025-01-01 01:11:19,45,view,home,mobile
2025-01-19 04:11:20,59,click,home,tablet
2025-01-02 18:33:47,31,click,search,tablet
2025-01-21 14:59:29,43,scroll,product,tablet
2025-01-13 01:45:00,99,click,checkout,desktop
2025-01-14 10:31:28,98,purchase,search,tablet
2025-01-09 12:35:50,31,view,search,mobile
2025-01-11 08:57:44,33,purchase,search,mobile
2025-01-25 20:03:26,47,purchase,product,mobile
2025-01-23 07:04:25,83,click,search,mobile
2025-01-10 00:51:00,24,purchase,search,tablet
2025-01-02 11:24:50,47,click,search,desktop
2025-01-26 01:37:11,46,purchase,checkout,desktop
2025-01-05 21:47:17,88,purchase,product,tablet
2025-01-29 16:26:37,74,purchase,search,mobile
2025-01-23 11:42:56,55,click,home,desktop
2025-01-27 22:17:15,20,purchase,search,mobile
2025-01-21 12:03:11,29,click,search,mobile
2025-01-21 12:22:02,18,click,product,tablet
2025-01-03 07:22:15,80,view,home,desktop
2025-01-20 15:49:47,1,click,search,desktop
2025-01-18 23:32:20,98,scroll,checkout,desktop
2025-01-04 16:34:28,28,view,product,mobile
2025-01-21 17:39:48,16,click,home,mobile
2025-01-09 10:27:37,83,click,search,tablet
2025-01-15 17:59:22,74,click,search,mobile
2025-01-21 13:35:21,39,click,search,desktop
2025-01-11 08:16:43,13,scroll,checkout,desktop
2025-01-02 17:30:45,77,scroll,search,mobile
2025-01-08 17:41:58,34,purchase,home,desktop
2025-01-19 22:29:09,99,view,home,tablet
2025-01-04 22:39:58,57,purchase,checkout,desktop
2025-01-16 07:37:28,3,purchase,product,mobile
2025-01-23 03:13:20,67,scroll,checkout,mobile
2025-01-15 05:06:33,63,scroll,product,desktop
2025-01-18 23:14:02,31,view,product,mobile
2025-01-10 17:13:48,100,scroll,product,mobile
2025-01-18 23:41:34,68,click,product,desktop
2025-01-08 00:49:42,18,purchase,checkout,tablet
2025-01-09 19:15:31,88,purchase,search,desktop
2025-01-27 11:21:58,63,scroll,home,desktop
2025-01-14 11:10:23,99,view,search,tablet
2025-01-14 09:42:38,71,click,search,mobile
2025-01-03 02:56:33,53,purchase,home,desktop
2025-01-28 23:58:20,12,click,home,tablet
2025-01-22 07:57:51,84,scroll,checkout,mobile
2025-01-06 21:45:26,16,view,home,desktop
2025-01-13 03:16:48,45,scroll,search,mobile
2025-01-30 11:26:57,75,scroll,search,mobile
2025-01-13 16:59:44,51,view,checkout,tablet
2025-01-05 11:07:02,70,click,home,tablet
2025-01-06 10:41:39,84,purchase,checkout,tablet
2025-01-16 19:39:26,77,click,home,mobile
2025-01-18 21:48:06,54,scroll,checkout,tablet
2025-01-06 11:41:58,57,purchase,home,desktop
2025-01-14 21:42:55,90,click,search,desktop
2025-01-11 02:09:27,71,view,product,tablet
2025-01-16 20:43:03,88,scroll,checkout,desktop
2025-01-17 09:44:38,70,purchase,checkout,tablet
2025-01-17 00:27:28,91,scroll,product,desktop
2025-01-01 11:52:07,23,scroll,home,tablet
2025-01-02 20:15:51,23,purchase,search,desktop
2025-01-25 08:48:43,94,view,home,desktop
2025-01-05 20:20:47,54,click,home,tablet
2025-01-07 23:28:49,51,view,checkout,mobile
2025-01-24 10:41:07,48,view,product,desktop
2025-01-17 03:48:51,93,purchase,checkout,desktop
2025-01-11 22:19:28,62,view,search,tablet
2025-01-20 05:41:42,17,click,home,desktop
2025-01-01 01:27:41,47,click,checkout,mobile
2025-01-09 18:45:24,2,purchase,checkout,desktop
2025-01-18 16:42:53,44,click,search,tablet
2025-01-10 16:46:01,80,scroll,search,tablet
2025-01-17 02:01:10,2,scroll,search,desktop
2025-01-05 13:56:16,20,scroll,product,mobile
2025-01-03 08:59:29,64,click,product,tablet
2025-01-28 09:38:25,39,purchase,home,mobile
2025-01-23 04:54:57,19,scroll,product,tablet
2025-01-06 04:39:32,73,view,search,tablet
2025-01-29 18:57:34,41,scroll,checkout,tablet
2025-01-27 16:51:10,29,purchase,product,mobile
2025-01-04 09:30:31,46,click,home,tablet
2025-01-04 08:20:17,66,scroll,search,desktop
2025-01-23 23:09:47,70,view,product,desktop
2025-01-01 21:54:32,16,view,home,tablet
2025-01-25 19:06:32,50,purchase,checkout,mobile
2025-01-23 09:07:44,72,click,search,mobile
2025-01-29 14:55:25,20,click,checkout,tablet
2025-01-06 02:15:01,3,view,search,desktop
2025-01-26 15:47:35,11,scroll,product,desktop
2025-01-05 05:33:06,98,view,checkout,tablet
2025-01-10 06:18:25,73,click,checkout,tablet
2025-01-26 12:56:23,86,purchase,search,tablet
2025-01-20 09:42:44,25,view,checkout,tablet
2025-01-27 13:46:42,97,click,search,desktop
2025-01-28 01:19:03,53,click,search,tablet
2025-01-16 20:28:52,29,scroll,product,desktop
2025-01-19 00:15:58,25,scroll,home,tablet
2025-01-07 07:36:45,25,view,checkout,tablet
2025-01-28 07:37:48,42,view,search,tablet
2025-01-07 12:47:31,15,purchase,search,desktop
2025-01-02 08:58:24,48,purchase,product,mobile
2025-01-03 16:20:14,56,scroll,product,mobile
2025-01-29 09:26:45,57,scroll,checkout,desktop
2025-01-07 18:09:26,94,click,home,desktop
2025-01-16 20:22:25,79,purchase,product,desktop
2025-01-14 22:15:41,29,purchase,checkout,mobile
2025-01-20 15:07:30,32,view,home,tablet
2025-01-10 06:58:58,72,view,product,tablet
2025-01-30 18:38:20,39,purchase,checkout,desktop
2025-01-14 18:20:21,60,scroll,home,tablet
2025-01-29 07:28:47,22,click,home,tablet
2025-01-29 02:30:05,54,scroll,checkout,mobile
2025-01-29 17:25:38,22,purchase,product,mobile
2025-01-11 05:48:15,72,click,product,tablet
2025-01-11 16:21:09,77,view,home,desktop
2025-01-05 02:30:21,41,click,search,desktop
2025-01-02 10:27:06,26,click,checkout,mobile
2025-01-12 22:03:47,15,click,checkout,desktop
2025-01-02 12:47:33,100,click,home,desktop
2025-01-13 14:06:50,42,scroll,checkout,desktop
2025-01-05 17:21:14,92,purchase,home,desktop
2025-01-30 20:46:24,17,view,product,mobile
2025-01-20 09:54:48,4,view,checkout,tablet
2025-01-29 16:51:42,72,scroll,home,tablet
2025-01-09 14:45:19,27,click,product,mobile
2025-01-09 22:46:27,61,purchase,checkout,tablet
2025-01-19 16:34:39,64,click,home,desktop
2025-01-03 06:45:29,3,view,home,desktop
2025-01-14 08:53:10,60,view,search,mobile
2025-01-18 18:09:50,99,purchase,search,tablet
2025-01-17 16:44:20,51,click,checkout,mobile
2025-01-20 23:30:15,91,purchase,home,tablet
2025-01-07 20:56:21,50,scroll,search,mobile
2025-01-17 20:08:50,46,purchase,checkout,tablet
2025-01-17 10:32:52,56,purchase,home,desktop
2025-01-06 00:30:18,23,view,checkout,tablet
2025-01-23 21:04:50,21,view,home,mobile
2025-01-12 11:36:38,37,view,checkout,desktop
2025-01-29 09:31:22,8,click,search,tablet
2025-01-08 13:10:19,87,scroll,search,desktop
2025-01-08 04:49:55,40,scroll,checkout,mobile
2025-01-25 05:18:31,75,click,product,tablet
2025-01-06 01:02:16,90,scroll,home,tablet
2025-01-10 09:51:11,59,view,product,mobile
2025-01-21 18:50:07,92,scroll,checkout,desktop
2025-01-02 14:19:02,32,click,checkout,tablet
2025-01-25 20:39:01,21,view,home,desktop
2025-01-22 08:21:26,97,view,home,tablet
2025-01-29 01:13:45,87,scroll,product,tablet
2025-01-23 11:55:17,47,purchase,home,mobile
2025-01-15 05:22:43,60,purchase,product,tablet
2025-01-17 19:16:43,30,purchase,home,tablet
2025-01-05 19:21:44,68,view,search,tablet
2025-01-12 08:26:12,27,purchase,product,mobile
2025-01-26 20:31:47,10,scroll,search,desktop
2025-01-06 04:47:09,88,click,product,tablet
2025-01-18 02:48:21,34,scroll,home,mobile
2025-01-11 12:23:19,82,purchase,product,tablet
2025-01-10 02:29:59,93,view,search,tablet
2025-01-21 18:41:31,2,purchase,product,desktop
2025-01-15 00:14:26,51,purchase,search,desktop
2025-01-04 19:06:17,98,click,checkout,tablet
2025-01-14 20:13:08,46,purchase,checkout,desktop
2025-01-10 12:13:43,2,view,home,mobile
2025-01-02 02:39:29,30,view,checkout,tablet
2025-01-08 02:21:32,72,scroll,checkout,mobile
2025-01-16 20:29:31,6,click,checkout,desktop
2025-01-25 20:45:12,67,view,checkout,desktop
2025-01-24 23:38:22,38,click,home,desktop
2025-01-07 11:31:55,71,scroll,product,desktop
2025-01-27 02:11:52,31,purchase,search,desktop
2025-01-13 10:45:40,29,scroll,product,mobile
2025-01-09 14:22:59,78,purchase,home,desktop
2025-01-01 10:44:36,47,scroll,home,mobile
2025-01-19 13:59:48,24,click,checkout,desktop
2025-01-12 15:25:43,11,view,home,tablet
2025-01-27 03:49:54,91,view,product,mobile
2025-01-08 12:42:24,55,scroll,product,desktop
2025-01-07 11:42:08,50,view,home,tablet
2025-01-06 14:16:27,28,click,home,mobile
2025-01-26 18:34:15,78,click,checkout,tablet
2025-01-12 14:35:00,25,purchase,home,tablet
2025-01-01 23:04:03,8,purchase,search,mobile
2025-01-24 13:24:44,18,scroll,product,mobile
2025-01-27 13:26:56,20,scroll,checkout,desktop
2025-01-14 21:38:24,84,scroll,home,mobile
2025-01-07 16:47:15,87,view,search,tablet
2025-01-14 19:30:01,21,click,home,mobile
2025-01-30 17:15:07,49,view,checkout,tablet
2025-01-20 17:44:37,96,view,search,mobile
2025-01-24 21:16:53,20,click,home,tablet
2025-01-11 21:39:03,27,view,home,desktop
2025-01-08 05:43:11,58,purchase,search,mobile
2025-01-19 16:29:35,81,view,search,mobile
2025-01-17 23:37:08,47,purchase,checkout,tablet
2025-01-07 15:06:57,49,purchase,checkout,desktop
2025-01-07 18:21:55,62,click,search,tablet
2025-01-20 10:17:39,35,purchase,search,desktop
2025-01-04 05:37:39,46,purchase,search,mobile
2025-01-28 05:31:53,36,scroll,checkout,tablet
2025-01-02 00:26:19,14,view,product,mobile
2025-01-27 12:47:36,51,scroll,home,mobile
2025-01-05 08:55:27,9,purchase,search,mobile
2025-01-15 07:24:17,73,purchase,product,desktop
2025-01-17 15:06:17,90,view,checkout,tablet
2025-01-11 22:28:09,72,purchase,checkout,tablet
2025-01-28 07:39:24,71,scroll,home,tablet
2025-01-06 17:08:53,27,view,checkout,desktop
2025-01-18 00:04:46,22,scroll,search,mobile
2025-01-28 23:13:06,36,click,home,mobile
2025-01-14 01:56:59,21,scroll,home,mobile
2025-01-14 11:38:54,16,view,home,mobile
2025-01-09 18:17:08,91,view,product,desktop
2025-01-20 21:43:01,47,purchase,search,mobile
2025-01-06 23:39:16,28,view,home,tablet
2025-01-26 13:34:41,34,view,checkout,mobile
2025-01-18 13:39:01,62,scroll,search,mobile
2025-01-20 00:47:46,32,scroll,product,desktop
2025-01-30 12:22:44,64,click,home,tablet
2025-01-25 03:48:35,34,scroll,search,mobile
2025-01-15 10:45:46,62,scroll,product,mobile
2025-01-21 21:18:07,38,purchase,search,tablet
2025-01-13 17:12:03,35,scroll,home,tablet
2025-01-08 02:17:18,97,click,product,mobile
2025-01-21 20:09:09,18,view,search,tablet
2025-01-16 13:28:12,73,view,product,tablet
2025-01-15 03:29:52,14,click,product,tablet
2025-01-13 23:45:46,11,click,home,desktop
2025-01-25 08:47:34,88,scroll,checkout,tablet
2025-01-06 13:24:39,92,purchase,home,tablet
2025-01-13 18:36:01,60,click,search,tablet
2025-01-15 12:03:15,82,scroll,search,mobile
2025-01-26 22:18:41,72,click,product,tablet
2025-01-05 20:09:00,95,purchase,home,tablet
2025-01-04 03:38:51,79,view,checkout,desktop
2025-01-09 17:27:52,92,purchase,checkout,mobile
2025-01-01 22:35:47,86,scroll,search,mobile
2025-01-02 00:42:57,56,scroll,search,tablet
2025-01-18 23:18:34,21,scroll,home,tablet
2025-01-22 17:59:58,83,purchase,checkout,mobile
2025-01-22 13:35:56,100,scroll,home,tablet
2025-01-07 15:11:19,48,view,product,tablet
2025-01-25 18:05:16,82,purchase,search,tablet
2025-01-20 09:29:55,31,view,checkout,desktop
2025-01-04 14:51:31,98,click,product,tablet
2025-01-27 22:02:04,84,click,product,desktop
2025-01-09 00:19:30,28,click,search,tablet
2025-01-21 21:51:20,69,click,checkout,desktop
2025-01-18 21:49:08,42,scroll,checkout,tablet
2025-01-17 23:13:09,86,click,product,mobile
2025-01-07 02:23:02,38,scroll,checkout,desktop
2025-01-05 02:25:22,41,purchase,search,desktop
2025-01-01 09:37:39,30,scroll,checkout,tablet
2025-01-24 08:11:27,97,scroll,home,desktop
2025-01-03 00:35:53,27,purchase,home,tablet
2025-01-10 05:03:33,54,scroll,search,tablet
2025-01-16 17:36:47,79,view,search,desktop
2025-01-02 10:55:38,46,purchase,home,tablet
2025-01-10 18:58:40,65,scroll,product,mobile
2025-01-04 19:12:11,73,view,search,desktop
2025-01-07 15:31:09,41,view,search,desktop
2025-01-07 20:32:40,3,scroll,home,tablet
2025-01-05 17:00:32,53,view,checkout,mobile
2025-01-16 14:41:37,92,view,checkout,mobile
2025-01-17 17:42:37,38,scroll,search,tablet
2025-01-09 13:51:50,86,purchase,home,mobile
2025-01-21 11:53:54,32,click,search,desktop
2025-01-13 07:20:40,78,view,search,tablet
2025-01-18 03:02:43,32,click,search,desktop
2025-01-11 13:35:03,25,scroll,checkout,tablet
2025-01-28 13:40:05,24,view,product,tablet
2025-01-30 22:33:10,88,scroll,product,mobile
2025-01-25 16:50:46,10,purchase,home,mobile
2025-01-05 00:56:24,68,click,checkout,desktop
2025-01-26 17:26:02,54,click,home,tablet
2025-01-06 12:14:10,34,click,home,mobile
2025-01-23 18:32:29,99,view,search,tablet
2025-01-02 22:09:41,61,click,product,desktop
2025-01-06 23:01:36,35,view,product,mobile
2025-01-24 09:45:06,47,purchase,product,tablet
2025-01-14 17:07:13,58,view,checkout,tablet
2025-01-09 06:28:52,88,purchase,search,tablet
2025-01-20 14:29:58,69,click,checkout,tablet
2025-01-29 12:54:00,56,click,search,mobile
2025-01-25 20:28:38,86,scroll,home,desktop
2025-01-25 16:29:53,38,purchase,product,desktop
2025-01-23 09:56:18,21,view,product,tablet
2025-01-07 04:28:56,7,purchase,home,tablet
2025-01-04 23:33:25,62,click,checkout,mobile
2025-01-19 06:02:12,40,purchase,home,mobile
2025-01-19 09:05:14,75,scroll,checkout,mobile
2025-01-13 00:45:36,61,click,checkout,mobile
2025-01-18 09:02:33,65,purchase,product,tablet
2025-01-15 23:10:55,17,scroll,home,tablet
2025-01-19 04:12:08,30,view,checkout,tablet
2025-01-18 05:51:00,27,purchase,checkout,mobile
2025-01-10 03:24:36,66,purchase,checkout,desktop
2025-01-09 03:36:53,96,view,home,desktop
2025-01-16 18:18:20,20,scroll,search,desktop
2025-01-04 03:27:15,1,view,checkout,mobile
2025-01-25 15:30:10,25,scroll,checkout,mobile
2025-01-22 06:26:28,98,purchase,product,desktop
2025-01-20 11:27:22,78,view,product,mobile
2025-01-26 22:52:03,95,click,product,desktop
2025-01-11 05:19:39,84,scroll,checkout,desktop
2025-01-02 23:04:00,99,purchase,home,mobile
2025-01-01 00:04:31,15,scroll,product,desktop
2025-01-21 23:16:08,21,view,product,tablet
2025-01-24 02:37:54,66,view,home,desktop
2025-01-30 12:04:14,23,view,search,tablet
2025-01-09 21:52:18,91,purchase,product,mobile
2025-01-24 18:07:53,99,purchase,product,tablet
2025-01-05 11:01:50,43,purchase,product,mobile
2025-01-22 15:11:30,44,view,search,mobile
2025-01-23 22:31:08,67,scroll,product,mobile
2025-01-15 18:17:49,38,scroll,home,desktop
2025-01-11 05:20:19,38,view,product,desktop
2025-01-26 19:15:32,66,purchase,search,tablet
2025-01-11 06:22:53,29,view,search,desktop
2025-01-15 05:49:14,8,click,checkout,mobile
2025-01-25 02:25:27,79,view,product,mobile
2025-01-23 10:55:54,78,purchase,home,desktop
2025-01-11 21:25:05,37,purchase,home,desktop
2025-01-26 21:41:18,92,view,product,tablet
2025-01-27 20:11:44,97,scroll,product,desktop
2025-01-24 21:19:02,63,scroll,home,mobile
2025-01-20 19:39:00,43,view,home,desktop
2025-01-06 19:56:58,53,purchase,search,desktop
2025-01-08 12:04:46,70,view,home,mobile
2025-01-26 00:37:06,99,click,search,mobile
2025-01-04 23:53:51,3,click,home,mobile
2025-01-23 04:47:29,86,view,search,desktop
2025-01-08 23:51:39,60,click,checkout,tablet
2025-01-25 03:44:05,91,view,home,tablet
2025-01-06 06:23:17,84,scroll,search,mobile
2025-01-03 15:42:58,30,purchase,product,tablet
2025-01-26 08:51:01,33,click,home,mobile
2025-01-11 22:57:40,14,click,product,desktop
2025-01-16 11:46:02,28,click,checkout,tablet
2025-01-24 11:30:58,59,scroll,search,tablet
2025-01-01 20:26:11,87,purchase,product,mobile
2025-01-26 06:14:00,39,purchase,search,mobile
2025-01-02 09:57:08,43,view,product,desktop
2025-01-13 10:59:01,58,scroll,search,desktop
2025-01-22 22:18:52,89,click,search,tablet
2025-01-25 21:23:32,11,view,product,mobile
2025-01-12 21:07:57,31,click,home,mobile
2025-01-10 04:50:50,16,scroll,product,tablet
2025-01-08 11:09:47,3,view,home,mobile
2025-01-09 11:44:17,49,view,product,desktop
2025-01-05 01:03:40,98,click,home,mobile
2025-01-29 21:29:03,9,purchase,search,desktop
2025-01-02 19:12:53,6,click,home,tablet
2025-01-13 13:34:56,36,view,search,mobile
2025-01-24 14:43:38,63,view,search,mobile
2025-01-06 20:49:09,15,scroll,product,mobile
2025-01-08 23:28:20,77,click,home,mobile
2025-01-09 11:00:33,7,scroll,product,tablet
2025-01-08 17:42:56,39,click,checkout,desktop
2025-01-27 10:45:09,42,view,home,mobile
2025-01-18 15:10:04,89,scroll,home,desktop
2025-01-14 04:47:02,100,purchase,search,tablet
2025-01-15 13:44:13,12,view,search,desktop
2025-01-08 12:17:17,48,purchase,home,mobile
2025-01-21 10:45:35,18,click,product,desktop
2025-01-03 00:07:47,53,scroll,search,mobile
2025-01-13 10:49:14,91,view,search,mobile
2025-01-14 10:29:19,11,click,product,desktop
2025-01-16 08:38:23,69,click,product,mobile
2025-01-14 18:19:30,71,view,checkout,tablet
2025-01-04 18:15:40,70,purchase,search,mobile
2025-01-14 13:38:13,2,click,home,tablet
2025-01-30 03:51:30,69,view,search,tablet
2025-01-17 03:35:17,4,purchase,checkout,tablet
2025-01-28 13:43:31,18,purchase,home,mobile
2025-01-19 03:41:09,64,scroll,checkout,mobile
2025-01-15 22:32:23,76,click,search,desktop
2025-01-23 20:18:38,32,view,search,mobile
2025-01-06 06:55:25,52,click,product,mobile
2025-01-22 22:41:59,43,click,checkout,mobile
2025-01-02 05:00:20,11,purchase,search,tablet
2025-01-23 21:42:49,96,view,search,tablet
2025-01-06 00:18:04,82,view,product,mobile
2025-01-03 08:39:18,11,scroll,product,tablet
2025-01-27 14:38:00,31,scroll,search,desktop
2025-01-26 21:33:19,8,scroll,home,tablet
2025-01-20 14:41:19,11,scroll,product,mobile
2025-01-30 08:45:33,57,scroll,product,mobile
2025-01-25 03:37:56,75,view,checkout,tablet
2025-01-06 20:46:34,71,click,search,desktop
2025-01-21 00:28:24,30,scroll,home,tablet
2025-01-08 12:34:30,33,click,home,mobile
2025-01-10 16:05:37,85,click,product,desktop
2025-01-02 21:55:44,76,view,home,mobile
2025-01-18 22:08:38,82,purchase,product,desktop
2025-01-22 06:59:14,56,scroll,product,desktop
2025-01-06 19:28:37,30,view,product,mobile
2025-01-22 19:16:11,83,click,checkout,tablet
2025-01-13 17:14:51,18,click,product,tablet
2025-01-03 20:42:23,78,view,checkout,mobile
2025-01-01 04:51:55,90,click,checkout,tablet
2025-01-25 01:39:01,65,view,checkout,desktop
2025-01-20 10:16:40,40,click,checkout,desktop
2025-01-10 01:33:19,9,click,product,desktop
2025-01-16 01:40:47,45,scroll,home,desktop
2025-01-26 15:11:59,18,view,search,tablet
2025-01-25 21:41:26,1,view,checkout,tablet
2025-01-02 17:26:43,21,purchase,home,mobile
2025-01-01 09:49:44,7,purchase,search,desktop
2025-01-03 03:23:52,98,view,home,desktop
2025-01-15 15:54:51,89,scroll,checkout,desktop
2025-01-24 00:54:01,33,click,home,mobile
2025-01-09 00:43:51,71,view,product,mobile
2025-01-11 18:26:28,24,scroll,product,mobile
2025-01-20 01:50:50,29,scroll,search,desktop
2025-01-18 13:47:34,7,scroll,home,tablet
2025-01-04 14:33:15,51,view,home,tablet
2025-01-04 06:39:00,94,view,product,mobile
2025-01-29 15:08:54,71,purchase,product,tablet
2025-01-04 03:59:22,23,scroll,home,mobile
2025-01-23 05:34:41,35,view,search,tablet
2025-01-25 07:00:44,88,click,checkout,desktop
2025-01-19 05:09:23,32,click,home,desktop
2025-01-26 20:26:42,3,scroll,product,tablet
2025-01-07 12:07:38,53,scroll,product,mobile
2025-01-09 12:12:29,55,purchase,home,mobile
2025-01-18 05:36:16,96,purchase,search,desktop
2025-01-01 21:41:16,52,scroll,search,mobile
2025-01-27 00:29:47,82,click,checkout,mobile
2025-01-12 23:17:46,20,view,checkout,mobile
2025-01-24 22:19:31,65,scroll,home,tablet
2025-01-28 15:15:02,41,scroll,home,tablet
2025-01-16 21:27:48,63,view,home,tablet
2025-01-22 04:46:36,61,click,search,mobile
2025-01-13 04:06:43,86,view,product,desktop
2025-01-13 12:20:54,79,view,search,desktop
2025-01-24 23:44:02,96,scroll,product,desktop
2025-01-27 23:35:55,86,click,home,mobile
2025-01-06 15:49:16,53,view,search,tablet
2025-01-16 04:37:52,65,scroll,product,tablet
2025-01-13 20:17:54,94,view,home,tablet
2025-01-22 08:42:15,59,scroll,product,tablet
2025-01-11 19:31:07,14,view,product,mobile
2025-01-24 20:46:29,59,purchase,search,mobile
2025-01-01 23:28:27,24,scroll,product,mobile
2025-01-07 02:56:13,97,view,checkout,desktop
2025-01-23 16:07:07,75,view,checkout,mobile
2025-01-18 21:38:11,40,purchase,home,mobile
2025-01-24 21:07:52,42,scroll,home,desktop
2025-01-23 01:04:16,70,view,checkout,desktop
2025-01-30 02:02:30,41,view,search,tablet
2025-01-12 11:31:16,96,purchase,home,mobile
2025-01-20 02:20:23,14,view,product,desktop
2025-01-04 04:48:38,23,purchase,home,desktop
2025-01-14 15:01:35,27,click,home,mobile
2025-01-18 05:23:13,66,purchase,checkout,mobile
2025-01-22 03:09:59,52,view,home,mobile
2025-01-09 09:51:49,37,purchase,checkout,desktop
2025-01-22 09:39:06,98,click,home,tablet
2025-01-09 07:03:15,47,view,search,mobile
2025-01-09 02:19:38,68,view,checkout,mobile
2025-01-26 19:54:29,37,click,home,tablet
2025-01-09 11:41:55,27,scroll,search,desktop
2025-01-19 07:25:23,90,view,product,mobile
2025-01-20 07:09:08,67,view,checkout,tablet
2025-01-02 03:47:04,30,view,product,mobile
2025-01-29 15:40:57,68,view,checkout,mobile
2025-01-21 08:24:51,63,purchase,checkout,mobile
2025-01-30 06:44:45,45,purchase,home,tablet
2025-01-19 16:34:16,61,click,home,mobile
2025-01-14 00:06:22,28,scroll,home,tablet
2025-01-03 14:09:43,73,purchase,product,mobile
2025-01-22 18:09:30,90,scroll,product,tablet
2025-01-06 21:28:29,73,purchase,home,mobile
2025-01-22 15:01:20,82,click,home,tablet
2025-01-25 03:38:20,99,scroll,search,desktop
2025-01-01 15:47:19,100,view,home,mobile
2025-01-12 15:09:08,7,purchase,home,tablet
2025-01-05 02:46:12,86,click,home,tablet
2025-01-08 04:26:43,85,view,home,mobile
2025-01-20 18:23:37,21,purchase,checkout,mobile
2025-01-19 03:26:21,85,scroll,checkout,desktop
2025-01-20 12:08:36,97,scroll,home,desktop
2025-01-26 03:46:15,90,click,product,desktop
2025-01-02 11:28:46,57,click,product,tablet
2025-01-06 09:15:07,57,purchase,product,tablet
2025-01-13 00:11:02,35,view,checkout,tablet
2025-01-23 20:08:57,33,click,home,mobile
2025-01-20 18:08:51,100,click,home,tablet
2025-01-06 03:40:41,42,scroll,product,mobile
2025-01-26 05:40:34,73,click,home,mobile
2025-01-13 20:14:55,67,view,checkout,tablet
2025-01-21 18:08:11,40,scroll,product,desktop
2025-01-04 23:13:29,6,click,product,tablet
2025-01-22 01:57:53,96,view,search,desktop
2025-01-14 08:37:52,99,click,home,mobile
2025-01-11 21:04:43,90,scroll,search,tablet
2025-01-16 06:20:26,30,click,search,desktop
2025-01-17 04:36:46,34,click,search,mobile
2025-01-15 13:54:26,28,purchase,product,tablet
2025-01-26 21:47:44,34,scroll,product,mobile
2025-01-18 12:56:44,17,purchase,checkout,tablet
2025-01-11 12:04:10,91,purchase,checkout,desktop
2025-01-26 06:50:54,76,view,search,tablet
2025-01-14 04:44:43,18,scroll,checkout,tablet
2025-01-26 09:31:55,71,click,home,tablet
2025-01-19 09:15:27,90,click,home,desktop
2025-01-02 23:44:30,35,click,checkout,mobile
2025-01-30 05:43:48,89,click,checkout,tablet
2025-01-14 22:41:52,15,scroll,product,desktop
2025-01-18 18:41:02,33,click,product,desktop
2025-01-10 19:06:39,61,view,home,mobile
2025-01-16 00:47:02,1,scroll,search,mobile
2025-01-13 10:48:28,67,click,search,tablet
2025-01-13 21:28:30,52,scroll,home,tablet
2025-01-17 03:40:42,3,view,product,tablet
2025-01-23 06:30:29,57,view,product,mobile
2025-01-06 00:51:25,6,click,home,mobile
2025-01-04 15:19:48,48,view,home,tablet
2025-01-09 23:04:31,98,scroll,product,desktop
2025-01-14 13:19:36,77,scroll,product,tablet
2025-01-05 12:00:10,44,view,home,desktop
2025-01-28 23:51:08,39,purchase,product,desktop
2025-01-23 08:48:59,100,click,product,tablet
2025-01-24 15:32:45,9,purchase,search,tablet
2025-01-19 18:32:07,12,purchase,product,desktop
2025-01-21 06:33:36,8,view,product,tablet
2025-01-19 11:50:16,26,scroll,home,mobile
2025-01-07 04:29:01,7,view,home,desktop
2025-01-10 05:59:35,18,click,product,mobile
2025-01-16 03:23:41,90,purchase,search,mobile
2025-01-11 05:48:58,53,view,search,tablet
2025-01-10 07:43:16,1,click,search,tablet
2025-01-19 08:09:26,80,purchase,home,tablet
2025-01-22 15:20:39,72,purchase,checkout,tablet
2025-01-24 04:14:09,9,purchase,search,tablet
2025-01-29 04:15:08,46,click,checkout,tablet
2025-01-16 19:18:18,56,scroll,home,mobile
2025-01-17 12:32:08,44,scroll,product,desktop
2025-01-23 05:21:42,82,click,search,tablet
2025-01-07 05:48:35,76,click,search,mobile
2025-01-26 06:20:43,13,scroll,checkout,tablet
2025-01-03 01:35:26,89,purchase,home,mobile
